"","Planner Group code","Satindex"
"6439","852",4.42857142857143
"6440","851",1.57142857142857
"6441","852",2.57142857142857
"6442","852",4
"6443","31B",4
"6444","31B",4
"6445","31B",5
"6446","31B",4.71428571428571
"6447","42B",5
"6448","42A",4.14285714285714
"6449","42B",5
"6450","42B",4.28571428571429
"6451","42B",4.14285714285714
"6452","42B",5
"6453","42B",1
"6454","42B",5
"6455","42A",5
"6456","42B",4.14285714285714
"6457","42B",4.14285714285714
"6458","42A",5
"6459","42B",3.57142857142857
"6460","42B",2.57142857142857
"6461","42B",5
"6462","43A",4
"6463","43B",5
"6464","43A",5
"6465","43B",4
"6466","43B",4
"6467","352",3.85714285714286
"6468","352",4
"6469","352",5
"6470","352",4
"6471","352",3
"6472","85A",4.14285714285714
"6473","85A",3.85714285714286
"6474","85B",4
"6475","85A",4.85714285714286
"6476","85B",5
"6477","85B",3.14285714285714
"6478","85B",4
"6479","85B",4
"6480","85B",5
"6481","86A",3.14285714285714
"6482","882",5
"6483","882",4
"6484","882",5
"6485","882",4.42857142857143
"6486","882",3.57142857142857
"6487","882",5
"6488","882",4.85714285714286
"6489","882",4.57142857142857
"6490","882",3.42857142857143
"6491","882",4.71428571428571
"6492","882",4
"6493","882",5
"6494","881",4.28571428571429
"6495","881",4.85714285714286
"6496","882",5
"6497","84K",3.14285714285714
"6498","84K",4.85714285714286
"6499","84K",5
"6500","84K",2.42857142857143
"6501","642",3.71428571428571
"6502","642",3.42857142857143
"6503","31L",4.57142857142857
"6504","31L",4
"6505","31K",2.57142857142857
"6506","31L",4
"6507","31L",4
"6508","31K",3.57142857142857
"6509","31L",4.57142857142857
"6510","31L",3.42857142857143
"6511","312",5
"6512","41B",4.57142857142857
"6513","422",5
"6514","422",5
"6515","422",4.42857142857143
"6516","432",3.42857142857143
"6517","442",5
"6518","481",4.14285714285714
"6519","611",3.85714285714286
"6520","611",1
"6521","612",5
"6522","622",4.42857142857143
"6523","622",5
"6524","622",3.57142857142857
"6525","622",3.42857142857143
"6526","62A",5
"6527","651",5
"6528","652",5
"6529","811",4
"6530","312",4
"6531","41A",4
"6532","422",5
"6533","422",5
"6534","422",3.57142857142857
"6535","422",4
"6536","422",5
"6537","431",3.57142857142857
"6538","431",3.57142857142857
"6539","62A",5
"6540","632",4
"6541","822",3.57142857142857
"6542","821",4
"6543","852",5
"6544","851",4
"6545","42A",1.57142857142857
"6546","42B",5
"6547","43A",5
"6548","85A",5
"6549","85A",3.57142857142857
"6550","882",3.57142857142857
"6551","881",4
"6552","882",5
"6553","86K",4.28571428571429
"6554","31L",5
"6555","322",3.85714285714286
"6556","441",5
"6557","47B",1
"6558","47B",4
"6559","47B",3
"6560","812",3.85714285714286
"6561","81B",4.42857142857143
"6562","82A",4.14285714285714
"6563","31B",4.71428571428571
"6564","86L",4
"6565","312",5
"6566","41A",2.71428571428571
"6567","432",5
"6568","431",2.71428571428571
"6569","442",4.85714285714286
"6570","442",5
"6571","612",3.57142857142857
"6572","652",5
"6573","812",4.14285714285714
"6574","811",4.42857142857143
"6575","84B",4.14285714285714
"6576","852",1
"6577","31B",4.85714285714286
"6578","43A",4
"6579","85A",4
"6580","84K",5
"6581","84K",4
"6582","31L",5
"6583","31K",2.42857142857143
"6584","311",5
"6585","322",4.28571428571429
"6586","412",5
"6587","41B",3.14285714285714
"6588","41B",4.14285714285714
"6589","41B",5
"6590","422",4.57142857142857
"6591","422",3.85714285714286
"6592","431",5
"6593","432",3.14285714285714
"6594","441",5
"6595","441",5
"6596","481",5
"6597","612",5
"6598","611",5
"6599","631",4
"6600","822",4
"6601","842",4
"6602","841",3.85714285714286
"6603","31B",5
"6604","352",5
"6605","86A",3.57142857142857
"6606","31L",4
"6607","411",3.85714285714286
"6608","411",5
"6609","432",4
"6610","431",2.71428571428571
"6611","432",4.14285714285714
"6612","441",5
"6613","441",5
"6614","442",4.28571428571429
"6615","47A",5
"6616","611",1
"6617","621",5
"6618","621",4
"6619","631",1.85714285714286
"6620","632",5
"6621","651",3.57142857142857
"6622","822",5
"6623","831",5
"6624","831",4
"6625","842",5
"6626","852",4.14285714285714
"6627","31B",5
"6628","42B",4
"6629","352",5
"6630","352",5
"6631","85A",4.14285714285714
"6632","85A",3.85714285714286
"6633","86A",5
"6634","86A",3
"6635","882",4.42857142857143
"6636","312",4
"6637","322",4.42857142857143
"6638","322",3.42857142857143
"6639","421",3.14285714285714
"6640","431",5
"6641","442",5
"6642","442",5
"6643","612",3.42857142857143
"6644","611",5
"6645","622",5
"6646","622",5
"6647","651",5
"6648","651",1.71428571428571
"6649","832",4
"6650","84B",5
"6651","852",2.71428571428571
"6652","42A",1.71428571428571
"6653","43A",4
"6654","43B",5
"6655","43A",4
"6656","352",3.57142857142857
"6657","352",5
"6658","85A",1.71428571428571
"6659","85B",4
"6660","882",3.14285714285714
"6661","312",5
"6662","41B",4
"6663","431",5
"6664","432",3
"6665","431",3.71428571428571
"6666","47A",2.57142857142857
"6667","612",4.14285714285714
"6668","612",4.42857142857143
"6669","651",5
"6670","651",3.85714285714286
"6671","812",5
"6672","821",5
"6673","84B",4
"6674","851",2.57142857142857
"6675","42A",4
"6676","43B",5
"6677","85B",4.71428571428571
"6678","85A",5
"6679","84K",5
"6680","86K",5
"6681","322",3.14285714285714
"6682","412",5
"6683","41A",5
"6684","41B",5
"6685","431",5
"6686","431",4.28571428571429
"6687","432",4.14285714285714
"6688","47B",4.14285714285714
"6689","622",5
"6690","62A",5
"6691","631",4.14285714285714
"6692","652",5
"6693","651",5
"6694","82B",4
"6695","831",5
"6696","31B",3.85714285714286
"6697","31B",5
"6698","31B",5
"6699","42B",2.71428571428571
"6700","42A",2.71428571428571
"6701","42A",4
"6702","881",1
"6703","881",5
"6704","882",4
"6705","882",5
"6706","84K",1.57142857142857
"6707","31L",5
"6708","31L",4
"6709","312",5
"6710","412",1.71428571428571
"6711","442",4.28571428571429
"6712","47B",4
"6713","611",4
"6714","621",5
"6715","631",5
"6716","631",3.57142857142857
"6717","651",3.57142857142857
"6718","651",4
"6719","811",3.71428571428571
"6720","822",2.71428571428571
"6721","841",4
"6722","852",4
"6723","31B",5
"6724","881",5
"6725","882",4
"6726","84K",5
"6727","31K",5
"6728","322",4.14285714285714
"6729","422",4
"6730","422",4.71428571428571
"6731","422",3.85714285714286
"6732","432",4
"6733","431",4.28571428571429
"6734","432",5
"6735","431",4
"6736","431",5
"6737","441",5
"6738","442",4
"6739","442",3.71428571428571
"6740","621",4
"6741","622",3.42857142857143
"6742","62A",5
"6743","631",3
"6744","631",4
"6745","651",3.85714285714286
"6746","812",4.71428571428571
"6747","812",4.57142857142857
"6748","81A",4.85714285714286
"6749","82A",3.57142857142857
"6750","42A",2.71428571428571
"6751","42A",5
"6752","42B",5
"6753","43B",5
"6754","882",5
"6755","882",5
"6756","31L",5
"6757","31L",3.14285714285714
"6758","311",4.42857142857143
"6759","312",5
"6760","422",4
"6761","422",3.14285714285714
"6762","432",3.14285714285714
"6763","441",5
"6764","442",3.85714285714286
"6765","442",5
"6766","442",5
"6767","441",5
"6768","46A",5
"6769","46A",5
"6770","611",5
"6771","61A",5
"6772","61A",5
"6773","622",5
"6774","622",4
"6775","631",5
"6776","632",2.14285714285714
"6777","472",4
"6778","82B",4
"6779","84A",4.85714285714286
"6780","852",4
"6781","851",5
"6782","31B",5
"6783","352",5
"6784","86A",5
"6785","882",3.57142857142857
"6786","84K",3.28571428571429
"6787","84K",5
"6788","84K",4
"6789","31K",5
"6790","31K",3.71428571428571
"6791","31K",5
"6792","311",4.28571428571429
"6793","312",3
"6794","411",4.85714285714286
"6795","41A",4.42857142857143
"6796","421",3.42857142857143
"6797","421",3.57142857142857
"6798","421",5
"6799","431",3.71428571428571
"6800","441",5
"6801","47B",5
"6802","47B",1
"6803","47B",5
"6804","47B",5
"6805","47B",4
"6806","46B",3.85714285714286
"6807","611",5
"6808","612",3.71428571428571
"6809","612",4
"6810","61A",2.57142857142857
"6811","61A",4.71428571428571
"6812","61A",4
"6813","621",4
"6814","632",3.14285714285714
"6815","631",5
"6816","471",3.42857142857143
"6817","822",3
"6818","31B",2.85714285714286
"6819","31B",4.42857142857143
"6820","84K",1
"6821","86L",3.85714285714286
"6822","86L",4
"6823","31K",2.57142857142857
"6824","31L",3.57142857142857
"6825","411",2.28571428571429
"6826","41B",5
"6827","421",5
"6828","422",5
"6829","432",4.28571428571429
"6830","432",2.57142857142857
"6831","432",5
"6832","442",5
"6833","612",3.14285714285714
"6834","612",4
"6835","611",3.71428571428571
"6836","621",1.71428571428571
"6837","62A",5
"6838","632",3
"6839","631",5
"6840","651",4.71428571428571
"6841","651",4
"6842","811",3.85714285714286
"6843","852",3.57142857142857
"6844","42B",1.28571428571429
"6845","882",5
"6846","642",4
"6847","31L",5
"6848","431",4
"6849","61A",4
"6850","622",3.57142857142857
"6851","631",5
"6852","631",5
"6853","81B",4.28571428571429
"6854","882",2.85714285714286
"6855","642",1
"6856","642",3.85714285714286
"6857","322",4
"6858","41A",3
"6859","41A",5
"6860","41B",5
"6861","432",4
"6862","431",4.42857142857143
"6863","431",3.28571428571429
"6864","431",5
"6865","612",5
"6866","622",2.71428571428571
"6867","622",5
"6868","652",1.42857142857143
"6869","832",5
"6870","831",3.14285714285714
"6871","852",5
"6872","852",3.71428571428571
"6873","42B",5
"6874","42A",4.28571428571429
"6875","43B",4.14285714285714
"6876","882",5
"6877","882",5
"6878","86K",2.14285714285714
"6879","31K",4.42857142857143
"6880","441",4.85714285714286
"6881","47B",4.71428571428571
"6882","612",4.85714285714286
"6883","611",4.42857142857143
"6884","622",4
"6885","622",5
"6886","622",5
"6887","651",3.57142857142857
"6888","811",5
"6889","821",5
"6890","831",5
"6891","852",4
"6892","43A",5
"6893","43A",5
"6894","84K",4.85714285714286
"6895","84K",4.28571428571429
"6896","311",5
"6897","322",4.85714285714286
"6898","322",2.42857142857143
"6899","41B",4
"6900","41K",4.57142857142857
"6901","431",4
"6902","432",4.71428571428571
"6903","441",5
"6904","442",3.57142857142857
"6905","611",5
"6906","612",3.42857142857143
"6907","611",5
"6908","612",5
"6909","652",4
"6910","651",2.85714285714286
"6911","651",5
"6912","652",2.57142857142857
"6913","812",4.85714285714286
"6914","42B",5
"6915","42A",3.14285714285714
"6916","42B",3.85714285714286
"6917","84K",3.57142857142857
"6918","31L",5
"6919","431",4.14285714285714
"6920","432",2.85714285714286
"6921","611",4
"6922","611",5
"6923","622",5
"6924","621",5
"6925","621",4
"6926","651",3.14285714285714
"6927","811",4.14285714285714
"6928","811",5
"6929","81A",4.42857142857143
"6930","82A",3.28571428571429
"6931","841",3.42857142857143
"6932","852",5
"6933","42B",5
"6934","84K",2.71428571428571
"6935","86K",5
"6936","86K",5
"6937","86K",3.14285714285714
"6938","31K",5
"6939","411",4.42857142857143
"6940","41A",5
"6941","41A",3.85714285714286
"6942","41K",5
"6943","442",5
"6944","611",3.14285714285714
"6945","621",4.71428571428571
"6946","632",3.71428571428571
"6947","651",2.42857142857143
"6948","82B",5
"6949","851",4
"6950","31B",4.42857142857143
"6951","31B",4
"6952","85A",3.14285714285714
"6953","85B",4
"6954","882",3.42857142857143
"6955","882",5
"6956","881",1
"6957","882",5
"6958","84K",4
"6959","31L",4.14285714285714
"6960","31L",3.57142857142857
"6961","312",3.85714285714286
"6962","322",5
"6963","41B",5
"6964","41A",5
"6965","421",5
"6966","421",5
"6967","432",4
"6968","432",4.42857142857143
"6969","431",3.57142857142857
"6970","432",5
"6971","431",2.57142857142857
"6972","441",4.28571428571429
"6973","441",4.42857142857143
"6974","622",4
"6975","822",5
"6976","82A",5
"6977","82A",2
"6978","832",2.42857142857143
"6979","84B",5
"6980","852",3.57142857142857
"6981","42A",3.6
"6982","42B",4.42857142857143
"6983","43A",2.14285714285714
"6984","43A",5
"6985","43A",5
"6986","85B",5
"6987","882",2.57142857142857
"6988","881",5
"6989","642",5
"6990","31L",5
"6991","41B",1.71428571428571
"6992","41A",4
"6993","41B",4
"6994","41B",4
"6995","431",5
"6996","441",5
"6997","47B",3.14285714285714
"6998","47B",5
"6999","47B",5
"7000","47B",1
"7001","61A",1.71428571428571
"7002","61A",4.85714285714286
"7003","61A",5
"7004","622",3.57142857142857
"7005","652",2.42857142857143
"7006","832",5
"7007","42A",5
"7008","43A",3.57142857142857
"7009","85B",3.42857142857143
"7010","85B",5
"7011","882",5
"7012","881",4.14285714285714
"7013","86K",4
"7014","86K",2.14285714285714
"7015","312",4.85714285714286
"7016","322",3.28571428571429
"7017","41A",5
"7018","41A",2.28571428571429
"7019","432",4
"7020","431",5
"7021","431",3.57142857142857
"7022","47B",4
"7023","622",5
"7024","62A",4
"7025","632",3
"7026","632",4.42857142857143
"7027","651",5
"7028","81B",4
"7029","31A",4.85714285714286
"7030","31B",5
"7031","43B",3.57142857142857
"7032","882",2
"7033","882",1
"7034","312",4
"7035","41A",4
"7036","432",4.57142857142857
"7037","431",5
"7038","431",5
"7039","442",5
"7040","441",4
"7041","442",2.42857142857143
"7042","612",3.14285714285714
"7043","612",2.28571428571429
"7044","622",5
"7045","632",3.14285714285714
"7046","652",4
"7047","812",2.71428571428571
"7048","82A",5
"7049","832",4.14285714285714
"7050","831",4.28571428571429
"7051","84B",4
"7052","31B",2.57142857142857
"7053","43A",2.42857142857143
"7054","85B",3.57142857142857
"7055","85B",5
"7056","882",3.14285714285714
"7057","322",1.57142857142857
"7058","412",5
"7059","422",5
"7060","432",4
"7061","432",3.42857142857143
"7062","442",2.71428571428571
"7063","611",5
"7064","611",5
"7065","61A",4
"7066","61A",5
"7067","622",5
"7068","622",5
"7069","622",4
"7070","62A",3.42857142857143
"7071","632",5
"7072","651",2.85714285714286
"7073","651",3.71428571428571
"7074","82A",5
"7075","82A",5
"7076","852",4
"7077","851",4.2
"7078","85B",5
"7079","881",1
"7080","882",5
"7081","84K",4.71428571428571
"7082","84K",3.57142857142857
"7083","84K",2.14285714285714
"7084","86K",2.42857142857143
"7085","311",2.57142857142857
"7086","31B",1.57142857142857
"7087","41A",3.42857142857143
"7088","41B",4
"7089","432",2.57142857142857
"7090","442",5
"7091","442",2.28571428571429
"7092","442",3.85714285714286
"7093","441",2.71428571428571
"7094","481",5
"7095","481",4
"7096","61A",4
"7097","61A",5
"7098","621",5
"7099","621",5
"7100","632",5
"7101","631",5
"7102","822",2.71428571428571
"7103","822",4
"7104","822",4
"7105","822",5
"7106","851",5
"7107","42B",3.42857142857143
"7108","43B",5
"7109","352",3.57142857142857
"7110","882",5
"7111","881",4.42857142857143
"7112","882",3.57142857142857
"7113","86L",4
"7114","86K",5
"7115","31L",1.71428571428571
"7116","312",5
"7117","412",3.57142857142857
"7118","432",4.71428571428571
"7119","432",4
"7120","432",4.28571428571429
"7121","431",5
"7122","611",2.71428571428571
"7123","611",3.57142857142857
"7124","632",5
"7125","632",5
"7126","651",5
"7127","81B",5
"7128","82A",4
"7129","84B",5
"7130","312",4.28571428571429
"7131","312",5
"7132","812",5
"7133","812",3.57142857142857
"7134","81B",4.28571428571429
"7135","821",4
"7136","82A",5
"7137","831",5
"7138","841",5
"7139","881",3
"7140","881",4.42857142857143
"7141","84K",2.71428571428571
"7142","84K",2.71428571428571
"7143","31L",4.85714285714286
"7144","31L",4
"7145","322",5
"7146","411",5
"7147","431",4.14285714285714
"7148","441",5
"7149","442",4
"7150","811",4
"7151","831",2.14285714285714
"7152","84B",5
"7153","42B",2.42857142857143
"7154","42B",3.57142857142857
"7155","42A",5
"7156","31K",2.14285714285714
"7157","322",3.85714285714286
"7158","411",5
"7159","41B",2.42857142857143
"7160","41A",1
"7161","812",1.57142857142857
"7162","82A",3.57142857142857
"7163","82A",4.28571428571429
"7164","841",3.71428571428571
"7165","43B",4
"7166","43B",5
"7167","85B",3
"7168","85B",3.57142857142857
"7169","85B",4.57142857142857
"7170","312",4.85714285714286
"7171","312",1
"7172","312",1.71428571428571
"7173","312",4
"7174","312",5
"7175","312",5
"7176","312",4
"7177","312",5
"7178","612",5
"7179","651",5
"7180","651",5
"7181","82A",3.42857142857143
"7182","832",5
"7183","842",5
"7184","851",5
"7185","42A",2.42857142857143
"7186","86K",5
"7187","86K",4.14285714285714
"7188","312",5
"7189","412",4.28571428571429
"7190","41A",5
"7191","41A",3.14285714285714
"7192","431",5
"7193","652",3.71428571428571
"7194","652",3.42857142857143
"7195","651",3.85714285714286
"7196","811",5
"7197","812",5
"7198","82B",4
"7199","84A",3.14285714285714
"7200","42A",4.85714285714286
"7201","43A",3.42857142857143
"7202","43A",5
"7203","84K",4.85714285714286
"7204","84K",5
"7205","312",4
"7206","612",5
"7207","621",3
"7208","631",5
"7209","631",4
"7210","632",3.71428571428571
"7211","652",5
"7212","812",3.42857142857143
"7213","84B",5
"7214","851",4
"7215","852",3.28571428571429
"7216","31B",5
"7217","31B",3.57142857142857
"7218","42A",5
"7219","42A",3
"7220","352",4
"7221","86L",2.71428571428571
"7222","31K",3.57142857142857
"7223","31L",4.14285714285714
"7224","311",5
"7225","312",4
"7226","322",4
"7227","322",4.28571428571429
"7228","41A",4
"7229","421",4.85714285714286
"7230","422",4.57142857142857
"7231","422",5
"7232","432",3.42857142857143
"7233","431",4
"7234","432",3.14285714285714
"7235","431",5
"7236","622",3.42857142857143
"7237","631",3.28571428571429
"7238","81A",5
"7239","821",4
"7240","82A",5
"7241","842",4
"7242","852",2.42857142857143
"7243","852",3
"7244","851",5
"7245","31B",5
"7246","43A",5
"7247","43B",3
"7248","84K",5
"7249","312",5
"7250","312",4.42857142857143
"7251","312",5
"7252","411",3.42857142857143
"7253","412",5
"7254","41B",3
"7255","41B",5
"7256","422",3.57142857142857
"7257","422",3.14285714285714
"7258","422",5
"7259","421",5
"7260","431",5
"7261","47B",2.42857142857143
"7262","482",5
"7263","61A",5
"7264","621",4
"7265","821",3.14285714285714
"7266","851",3.42857142857143
"7267","31B",5
"7268","31B",3.71428571428571
"7269","86A",5
"7270","881",5
"7271","31L",5
"7272","311",5
"7273","311",2.71428571428571
"7274","322",3
